Record_ID,Symbol,Company_Name,Sector,Date,Open_Price,High_Price,Low_Price,Close_Price,Volume,Market_Cap,PE_Ratio,Dividend_Yield,RSI
STK_004770,HD,Home Depot Inc.,Consumer Cyclical,2025-02-02,328.13,335.19,306.02,312.54,319442604.0,331481818181.0,21.7,1.13,46.9
STK_016201,IBM,International Business Machines Corp.,Technology,2025-01-11,176.45,179.94,172.42,178.93,132569689.0,159048888888.0,17.0,3.12,65.1
STK_010958,GE,General Electric Co.,Industrials,2025-01-30,128.48,132.1,124.42,127.14,1368413780.0,136920000000.0,32.7,4.16,60.7
STK_017323,PG,Procter & Gamble Co.,Consumer Defensive,2025-03-28,144.78,147.78,142.52,143.78,143164312.0,347055172413.0,28.2,1.11,68.6
STK_011227,AMD,Advanced Micro Devices Inc.,Technology,2025-02-04,152.59,157.69,149.32,155.25,1436474635.0,248399999999.0,24.9,3.92,53.7
STK_003355,INTC,Intel Corporation,Technology,2025-02-22,40.3,41.27,38.41,38.97,1007411977.0,175365000000.0,42.1,4.19,45.5
STK_007534,AMGN,Amgen Inc.,Healthcare,2025-03-24,283.0,288.51,276.56,280.6,593825797.0,150321428571.0,27.9,4.13,52.4
STK_012271,CSCO,Cisco Systems Inc.,Technology,2025-01-25,50.28,51.15,47.32,47.99,8850702363.0,191960000000.0,19.8,,56.0
STK_013370,TXN,Texas Instruments Inc.,Technology,2025-03-09,162.71,169.02,158.31,164.67,2171254597.0,149699999999.0,36.0,1.94,48.9
STK_009384,GOOGL,Alphabet Inc.,Technology,2025-03-12,138.06,143.82,136.73,142.11,5644706936.0,1827128571428.0,45.8,3.77,69.4
STK_015589,AMGN,Amgen Inc.,Healthcare,2025-03-01,279.05,290.35,274.83,283.64,558619328.0,151950000000.0,15.7,4.45,40.1
STK_002145,IBM,International Business Machines Corp.,Technology,2025-01-04,180.58,183.89,173.04,176.07,133611837.0,156506666666.0,28.9,2.43,41.6
STK_002976,LIN,Linde plc,Basic Materials,2025-03-25,405.85,418.59,400.79,411.51,3092365186.0,205755000000.0,13.8,2.94,46.1
STK_003513,ACN,Accenture plc,Technology,2025-03-08,322.41,327.16,308.72,316.73,99251622.0,197956250000.0,14.3,2.56,50.3
STK_017318,ABT,Abbott Laboratories,Healthcare,2025-01-08,112.16,123.47,110.68,119.89,2836135616.0,207082727272.0,30.0,2.27,68.7
STK_014943,UPS,United Parcel Service Inc.,Industrials,2025-01-20,159.7,162.26,148.14,149.58,731491703.0,130882500000.0,24.1,1.15,71.0
STK_017163,CAT,Caterpillar Inc.,Industrials,2025-03-20,229.79,232.33,224.19,226.3,477524058.0,118069565217.0,20.8,2.05,52.9
STK_009683,HON,Honeywell International Inc.,Industrials,2025-02-22,196.61,197.79,192.13,196.18,4370467489.0,127517000000.0,27.4,4.2,64.8
STK_002548,DIS,Walt Disney Co.,Communication Services,2025-02-28,94.17,98.17,92.66,96.02,729685221.0,181932631578.0,25.9,3.66,4.6
STK_008996,NKE,Nike Inc.,Consumer Cyclical,2025-02-13,100.83,101.43,96.77,97.79,822136284.0,156464000000.0,42.4,3.98,43.6
STK_007548,CAT,Caterpillar Inc.,Industrials,2025-01-26,230.06,234.38,226.34,232.79,18211252806.0,121455652173.0,30.1,3.68,39.6
STK_012208,AMZN,Amazon.com Inc.,Consumer Cyclical,2025-03-03,147.62,149.94,144.36,148.91,999570335.0,1588373333333.0,21.7,2.32,68.0
STK_004457,LIN,Linde plc,Basic Materials,2025-02-12,,409.5,390.3,403.59,6110740445.0,201795000000.0,27.0,1.73,47.0
STK_004257,V,Visa Inc.,Financial Services,2025-01-15,251.98,255.74,247.37,251.97,8961427856.0,503939999999.0,14.7,0.94,55.1
STK_010192,INTC,Intel Corporation,Technology,2025-02-05,39.49,40.5,38.93,39.81,2470584525.0,,30.1,4.37,69.0
STK_010197,ACN,Accenture plc,Technology,2025-02-09,322.94,344.47,315.09,341.8,630035944.0,213625000000.0,28.9,2.56,43.6
STK_008648,UPS,United Parcel Service Inc.,Industrials,2025-01-04,159.53,163.96,157.13,162.72,1330067270.0,142380000000.0,21.7,1.51,91.9
STK_009155,ATVI,Activision Blizzard Inc.,Communication Services,2025-01-07,88.93,90.83,85.15,87.12,2260039970.0,67760000000.0,19.5,4.23,43.1
STK_006854,AVGO,Broadcom Inc.,Technology,2025-03-17,1188.27,1216.65,1174.17,1203.13,236397092.0,501304166666.0,27.7,3.2,47.6
STK_013239,AMD,Advanced Micro Devices Inc.,Technology,2025-02-22,151.59,155.26,147.07,154.47,1118108717.0,247152000000.0,27.7,1.62,35.4
STK_010030,AVGO,Broadcom Inc.,Technology,2025-02-21,1215.98,1248.6,1180.59,1227.22,3002978072.0,511341666666.0,15.8,2.01,87.4
STK_004081,MSFT,Microsoft Corporation,Technology,2025-03-01,374.95,381.59,370.17,372.27,8866391603.0,2449144736842.0,27.7,3.48,55.2
STK_000116,NVDA,NVIDIA Corporation,Technology,2025-01-16,444.0,468.3,440.04,454.98,891209755.0,1112173333333.0,24.1,4.08,61.1
STK_014581,MMM,3M Company,Industrials,2025-02-09,105.89,108.52,103.52,107.61,118477586.0,61491428571.0,33.1,3.33,42.6
STK_008125,IBM,International Business Machines Corp.,Technology,2025-01-02,183.11,187.93,177.78,182.1,119915534.0,161866666666.0,24.0,3.26,52.0
STK_013848,NKE,Nike Inc.,Consumer Cyclical,2025-03-21,100.05,100.63,94.8,96.47,2972667644.0,154352000000.0,15.5,0.35,46.7
STK_008065,AAPL,Apple Inc.,Technology,2025-03-16,181.46,183.0,173.38,178.58,6016362601.0,2777911111111.0,21.2,1.29,48.3
STK_017412,AVGO,Broadcom Inc.,Technology,2025-01-31,1187.75,1215.32,1152.74,1167.0,1830122556.0,486250000000.0,22.0,3.76,49.1
STK_010906,TSLA,Tesla Inc.,Automotive,2025-02-19,222.0,,209.06,212.44,1311649584.0,675945454545.0,21.3,0.06,63.5
STK_014280,PG,Procter & Gamble Co.,Consumer Defensive,2025-01-11,142.62,,135.67,138.6,1135846873.0,334551724137.0,34.7,1.7,56.8
STK_011682,CRM,Salesforce Inc.,Technology,2025-03-19,229.01,231.38,215.27,221.73,11972122010.0,212089565217.0,19.9,3.94,25.7
STK_004897,INTC,Intel Corporation,Technology,2025-03-14,39.58,39.81,38.09,38.59,831856900.0,173655000000.0,38.0,1.96,46.7
STK_016791,ABT,Abbott Laboratories,Healthcare,2025-03-18,111.63,114.97,110.12,111.8,1467392237.0,193109090909.0,14.9,2.12,31.3
STK_013233,IBM,International Business Machines Corp.,Technology,2025-02-11,181.82,185.3,174.74,178.17,7317772196.0,158373333333.0,30.0,1.64,53.7
STK_014548,DIS,Walt Disney Co.,Communication Services,2025-03-12,95.67,96.77,92.14,94.14,855233117.0,178370526315.0,28.3,4.44,31.4
STK_017440,LIN,Linde plc,Basic Materials,2025-03-03,404.42,415.51,395.67,399.79,2007821808.0,199895000000.0,21.9,4.25,43.0
STK_007056,F,Ford Motor Co.,Consumer Cyclical,2025-03-15,12.2,12.37,11.64,11.81,2369546653.0,49208333333.0,21.3,0.95,54.6
STK_008600,MU,Micron Technology Inc.,Technology,2025-01-05,86.36,88.7,85.05,86.35,1278735600.0,91429411764.0,22.4,3.04,37.8
STK_015233,CAT,Caterpillar Inc.,Industrials,2025-03-11,230.56,232.19,226.94,230.47,841255367.0,120245217391.0,28.3,3.51,72.8
STK_004800,JPM,JPMorgan Chase & Co.,Financial Services,2025-01-05,171.7,174.95,167.1,169.3,518321869.0,497941176470.0,8.0,4.39,74.8
STK_004763,PYPL,PayPal Holdings Inc.,Financial Services,2025-03-04,65.88,66.64,65.16,65.51,2504991901.0,80627692307.0,23.5,1.78,34.9
STK_005311,EA,Electronic Arts Inc.,Communication Services,2025-01-03,129.63,131.0,126.07,127.54,164196015.0,39243076923.0,18.7,0.86,40.9
STK_004130,QCOM,Qualcomm Inc.,Technology,2025-02-16,140.08,142.04,137.84,140.12,2943181903.0,160137142857.0,17.2,4.01,39.0
STK_016567,HD,Home Depot Inc.,Consumer Cyclical,2025-02-12,326.93,331.79,321.32,328.04,735624993.0,347921212121.0,,3.22,52.1
STK_012121,CSCO,Cisco Systems Inc.,Technology,2025-03-15,50.52,52.1,49.58,51.29,5357687908.0,205160000000.0,21.5,2.87,66.4
STK_000961,ABT,Abbott Laboratories,Healthcare,2025-03-16,109.57,115.18,106.89,113.05,284829485.0,195268181818.0,28.9,3.07,43.1
STK_009592,ACN,Accenture plc,Technology,2025-01-03,323.12,328.05,310.67,312.42,1023963759.0,195262500000.0,15.6,3.57,26.3
STK_004691,JPM,JPMorgan Chase & Co.,Financial Services,2025-03-16,168.5,172.54,164.45,171.62,8143045852.0,504764705882.0,24.1,1.44,43.4
STK_001635,NVDA,NVIDIA Corporation,Technology,2025-01-09,443.21,464.76,433.02,454.52,996323555.0,1111048888888.0,49.7,2.73,46.7
STK_007510,CRM,Salesforce Inc.,Technology,2025-03-20,231.95,240.06,227.69,233.13,1586990374.0,222993913043.0,40.4,1.03,59.0
STK_006639,TSLA,Tesla Inc.,Automotive,2025-03-18,216.3,222.6,213.36,217.66,2131714810.0,692554545454.0,17.5,2.98,56.3
STK_015493,V,Visa Inc.,Financial Services,2025-01-20,248.91,255.53,245.21,251.62,761961603.0,503240000000.0,21.4,3.39,40.8
STK_005919,ADBE,Adobe Inc.,Technology,2025-03-21,520.76,537.46,512.0,525.33,1889033287.0,252562500000.0,24.0,2.06,67.4
STK_016699,TMO,Thermo Fisher Scientific Inc.,Healthcare,2025-03-11,555.23,579.79,540.81,563.41,801558908.0,225363999999.0,28.6,3.73,42.1
STK_001590,TXN,Texas Instruments Inc.,Technology,2025-02-02,163.4,167.06,160.16,162.22,409435447.0,147472727272.0,29.0,1.37,37.1
STK_016669,TSLA,Tesla Inc.,Automotive,2025-02-22,219.64,222.05,210.83,215.86,8719184671.0,686827272727.0,15.9,4.42,36.2
STK_013033,ACN,Accenture plc,Technology,2025-01-23,325.76,330.43,322.39,326.37,91610215.0,203981250000.0,8.0,1.2,77.7
STK_017205,EA,Electronic Arts Inc.,Communication Services,2025-01-31,128.64,129.47,124.36,127.58,932309786.0,39255384615.0,31.1,1.84,68.5
STK_001859,TXN,Texas Instruments Inc.,Technology,2025-03-02,161.97,165.73,159.08,161.51,673043175.0,146827272727.0,38.8,1.96,26.8
STK_000850,SBUX,Starbucks Corporation,Consumer Cyclical,2025-01-31,95.41,96.61,88.15,90.41,190417076.0,104685263157.0,29.3,0.54,39.0
STK_002009,PG,Procter & Gamble Co.,Consumer Defensive,2025-03-07,143.28,144.88,137.25,139.55,2055595342.0,336844827586.0,12.5,0.84,61.3
STK_015877,ORCL,Oracle Corporation,Technology,2025-02-06,122.38,123.09,120.19,122.43,3179019463.0,326480000000.0,35.2,1.01,51.7
STK_008641,CAT,Caterpillar Inc.,Industrials,2025-01-04,225.42,230.66,221.08,225.2,1668348102.0,117495652173.0,27.7,3.43,54.5
STK_008104,PYPL,PayPal Holdings Inc.,Financial Services,2025-01-18,63.79,65.83,63.11,64.28,930516933.0,79113846153.0,27.2,4.0,49.8
STK_005484,HD,Home Depot Inc.,Consumer Cyclical,2025-02-10,336.13,354.76,333.55,350.5,3590248973.0,,23.0,4.22,12.5
STK_011634,MA,Mastercard Inc.,Financial Services,2025-01-04,400.58,407.59,395.07,404.18,8297182476.0,404180000000.0,33.2,0.63,38.1
STK_017140,JPM,JPMorgan Chase & Co.,Financial Services,2025-03-04,171.49,174.2,161.91,166.44,1384759207.0,489529411764.0,26.7,2.84,
STK_007536,AMD,Advanced Micro Devices Inc.,Technology,2025-01-08,152.58,158.35,149.23,155.37,4325054851.0,248592000000.0,46.8,2.84,40.0
STK_001312,ABT,Abbott Laboratories,Healthcare,2025-03-06,109.52,112.36,106.72,110.42,2130215906.0,190725454545.0,27.7,3.59,70.4
STK_006035,IBM,International Business Machines Corp.,Technology,2025-02-28,182.7,187.29,176.34,180.49,1389295200.0,160435555555.0,38.0,1.98,45.0
STK_008080,CAT,Caterpillar Inc.,Industrials,2025-03-18,234.05,241.38,228.01,234.4,1566892217.0,122295652173.0,33.1,1.57,85.5
STK_000359,CRM,Salesforce Inc.,Technology,2025-03-05,232.71,239.43,227.64,234.92,248071024.0,224706086956.0,21.0,3.09,19.2
STK_002574,PEP,PepsiCo Inc.,Consumer Defensive,2025-03-14,170.24,173.26,161.35,165.72,1477016420.0,,26.4,2.31,50.5
STK_004429,PG,Procter & Gamble Co.,Consumer Defensive,2025-01-01,145.75,148.39,132.96,136.87,1132693041.0,330375862068.0,32.4,1.49,33.3
STK_006167,F,Ford Motor Co.,Consumer Cyclical,2025-02-04,11.96,12.19,11.53,11.73,794389603.0,48875000000.0,21.6,0.28,49.1
STK_006911,MSFT,Microsoft Corporation,Technology,2025-01-12,378.31,386.79,326.73,336.79,8054031477.0,2215723684210.0,28.3,1.29,35.1
STK_012543,UPS,United Parcel Service Inc.,Industrials,2025-01-17,159.59,160.96,153.85,155.38,1224648229.0,135957500000.0,30.7,,32.3
STK_011224,JNJ,Johnson & Johnson,Healthcare,2025-03-17,154.35,157.95,150.31,154.73,439079184.0,399303225806.0,31.0,1.02,44.4
STK_007771,MSFT,Microsoft Corporation,Technology,2025-01-14,374.28,377.79,349.19,357.58,2521651719.0,2352500000000.0,20.2,3.56,54.5
STK_004801,ADBE,Adobe Inc.,Technology,2025-02-22,522.64,529.45,516.2,520.78,115235924.0,250375000000.0,,0.67,64.7
STK_013445,AVGO,Broadcom Inc.,Technology,2025-03-30,1189.16,1223.26,1161.51,1198.7,195902938.0,499458333333.0,21.5,0.81,47.0
STK_002364,GM,General Motors Co.,Consumer Cyclical,2025-01-01,40.12,42.82,39.06,41.93,76077393.0,62894999999.0,21.6,2.51,54.8
STK_014414,QCOM,Qualcomm Inc.,Technology,2025-03-31,142.52,144.65,137.79,140.65,645267033.0,160742857142.0,13.2,0.97,60.5
STK_000387,META,Meta Platforms Inc.,Communication Services,2025-03-09,325.01,336.16,317.83,332.23,17390990953.0,1038218750000.0,27.5,2.93,33.3
STK_004921,MMM,3M Company,Industrials,2025-02-22,106.81,108.48,100.03,102.28,1782952576.0,58445714285.0,23.3,0.88,
STK_014937,CSCO,Cisco Systems Inc.,Technology,2025-01-16,50.23,50.59,49.64,50.05,397725875.0,200199999999.0,25.8,2.81,36.1
STK_001880,INTC,Intel Corporation,Technology,2025-02-21,39.32,40.41,37.39,38.2,31520957.0,171900000000.0,12.2,0.33,58.3
STK_005309,GOOGL,Alphabet Inc.,Technology,2025-02-24,138.93,144.85,136.55,143.01,1065563848.0,1838699999999.0,24.8,3.37,38.5
STK_000289,PM,Philip Morris International Inc.,Consumer Defensive,2025-01-17,96.85,99.53,92.96,94.67,902466427.0,149478947368.0,14.4,2.08,78.8
STK_004882,EA,Electronic Arts Inc.,Communication Services,2025-03-09,131.02,139.73,127.42,137.75,916264645.0,42384615384.0,39.9,0.66,53.9
STK_011390,CRM,Salesforce Inc.,Technology,2025-03-23,229.55,239.03,224.18,233.58,11990042984.0,223424347826.0,20.1,1.0,16.9
STK_004903,NKE,Nike Inc.,Consumer Cyclical,2025-03-28,100.91,112.92,99.92,110.0,609511182.0,176000000000.0,13.8,2.11,48.8
STK_005420,JPM,JPMorgan Chase & Co.,Financial Services,2025-03-30,171.97,179.8,169.16,175.65,4949756389.0,516617647058.0,22.4,4.14,63.1
STK_010055,V,Visa Inc.,Financial Services,2025-01-08,253.52,260.83,248.73,256.9,607016199.0,513799999999.0,22.8,1.36,52.8
STK_017243,AAPL,Apple Inc.,Technology,2025-01-05,177.68,187.57,176.06,183.84,3037863887.0,2859733333333.0,25.9,1.63,25.7
STK_016255,TSLA,Tesla Inc.,Automotive,2025-01-12,220.17,224.71,207.65,209.28,268876632.0,665890909090.0,36.4,3.18,58.9
STK_004222,QCOM,Qualcomm Inc.,Technology,2025-03-04,139.08,141.09,134.13,137.91,203736865.0,157611428571.0,12.4,0.9,40.4
STK_010144,GS,Goldman Sachs Group Inc.,Financial Services,2025-01-10,386.28,393.54,378.79,387.69,288872477.0,132630789473.0,37.7,1.58,44.9
STK_013498,TSLA,Tesla Inc.,Automotive,2025-02-14,222.69,227.03,219.3,221.34,6394453311.0,704263636363.0,34.3,0.24,44.4
STK_012035,MU,Micron Technology Inc.,Technology,2025-01-27,85.63,88.08,83.19,84.45,3692450322.0,89417647058.0,26.5,2.5,73.6
STK_008534,AMZN,Amazon.com Inc.,Consumer Cyclical,2025-03-26,148.72,152.5,142.96,144.05,2587202705.0,1536533333333.0,25.9,0.02,24.4
STK_013182,MDT,Medtronic plc,Healthcare,2025-03-18,85.45,86.1,83.32,85.42,234883639.0,110543529411.0,32.0,1.85,52.5
STK_008711,EA,Electronic Arts Inc.,Communication Services,2025-01-16,129.22,137.17,126.51,136.08,1741859392.0,41870769230.0,27.1,1.66,67.5
STK_007661,NVDA,NVIDIA Corporation,Technology,2025-01-23,448.35,488.34,434.98,480.82,,1175337777777.0,21.3,1.25,33.9
STK_003036,CRM,Salesforce Inc.,Technology,2025-02-17,231.16,243.44,229.33,236.49,721428228.0,226207826086.0,31.9,4.22,50.3
STK_015771,MSFT,Microsoft Corporation,Technology,2025-01-10,385.28,397.49,376.62,388.61,3446969506.0,2556644736842.0,18.7,2.42,42.3
STK_005585,ADBE,Adobe Inc.,Technology,2025-03-03,518.73,535.56,504.22,520.79,414288914.0,250379807692.0,20.4,0.23,43.1
STK_004015,CAT,Caterpillar Inc.,Industrials,2025-01-01,228.77,234.67,225.57,232.41,5764116337.0,121257391304.0,29.2,0.27,39.1
STK_006547,TXN,Texas Instruments Inc.,Technology,2025-02-04,166.97,171.35,165.39,167.8,1272831136.0,152545454545.0,20.2,1.84,50.9
STK_011843,MMM,3M Company,Industrials,2025-01-27,106.85,107.46,100.09,102.31,381546415.0,58462857142.0,43.1,0.84,51.3
STK_000284,MSFT,Microsoft Corporation,Technology,2025-01-23,380.57,389.29,377.41,382.46,747902858.0,2516184210526.0,19.5,3.05,26.2
STK_007975,UPS,United Parcel Service Inc.,Industrials,2025-03-05,158.04,159.1,149.81,154.15,2116253242.0,134881250000.0,10.7,3.11,57.5
STK_001162,MA,Mastercard Inc.,Financial Services,2025-02-04,403.91,411.7,393.52,402.24,254544317.0,402240000000.0,15.8,2.54,36.3
STK_011801,PM,Philip Morris International Inc.,Consumer Defensive,2025-01-18,94.28,99.42,93.0,96.88,481995534.0,152968421052.0,26.7,3.25,25.5
STK_002288,GOOGL,Alphabet Inc.,Technology,2025-03-26,141.84,145.2,137.89,140.57,846175361.0,1807328571428.0,27.1,2.75,2.5
STK_008623,TSLA,Tesla Inc.,Automotive,2025-01-17,217.41,241.27,211.99,236.79,4826287078.0,753422727272.0,22.9,0.45,35.5
STK_015980,INTC,Intel Corporation,Technology,2025-03-27,40.06,43.16,39.72,42.03,,189135000000.0,33.9,2.31,60.7
STK_002004,GE,General Electric Co.,Industrials,2025-03-16,129.73,131.35,126.06,130.69,1369630884.0,140743076923.0,30.6,2.42,30.6
STK_008284,SBUX,Starbucks Corporation,Consumer Cyclical,2025-03-27,94.63,95.17,91.78,93.15,664636899.0,107857894736.0,26.6,3.47,28.8
STK_017174,GOOGL,Alphabet Inc.,Technology,2025-03-02,137.93,139.4,134.69,136.34,3584645649.0,1752942857142.0,11.6,2.99,56.9
STK_004479,MU,Micron Technology Inc.,Technology,2025-01-15,83.62,85.34,81.45,83.15,921814933.0,88041176470.0,18.1,3.29,43.7
STK_011905,PM,Philip Morris International Inc.,Consumer Defensive,2025-01-10,93.63,96.28,90.42,,1118650205.0,144315789473.0,33.2,1.93,95.3
STK_014406,HD,Home Depot Inc.,Consumer Cyclical,2025-01-05,333.22,338.23,314.62,324.32,431555657.0,343975757575.0,32.8,2.6,60.1
STK_002590,TXN,Texas Instruments Inc.,Technology,2025-01-21,163.7,164.99,158.97,163.49,1258919286.0,148627272727.0,27.5,2.94,48.8
STK_006177,MSFT,Microsoft Corporation,Technology,2025-01-21,376.78,385.8,373.07,375.55,2775777780.0,2470723684210.0,21.3,1.29,38.1
STK_009111,QCOM,Qualcomm Inc.,Technology,2025-02-26,139.98,143.89,135.82,138.49,1546290850.0,158274285714.0,22.8,3.51,56.6
STK_007287,PG,Procter & Gamble Co.,Consumer Defensive,2025-02-04,147.78,149.77,143.04,146.95,2388586418.0,354706896551.0,18.4,2.47,45.1
STK_012486,ABT,Abbott Laboratories,Healthcare,2025-03-12,109.56,112.71,106.02,108.39,3884456688.0,187219090909.0,27.3,1.11,33.3
STK_012077,ACN,Accenture plc,Technology,2025-03-29,320.15,328.49,311.78,317.04,6623288046.0,198150000000.0,37.9,3.33,42.7
STK_005606,HON,Honeywell International Inc.,Industrials,2025-01-22,199.47,209.7,194.46,206.1,11928148083.0,133965000000.0,20.4,2.18,34.7
STK_012111,IBM,International Business Machines Corp.,Technology,2025-03-17,181.9,186.04,173.35,174.52,731985171.0,155128888888.0,30.3,1.8,39.6
STK_010608,INTC,Intel Corporation,Technology,2025-01-17,39.33,40.42,37.81,38.23,217924197.0,172034999999.0,17.3,3.52,40.2
STK_006038,AMZN,Amazon.com Inc.,Consumer Cyclical,2025-03-24,148.5,,146.24,160.29,706107181.0,1709760000000.0,31.2,2.17,63.8
STK_007779,CRM,Salesforce Inc.,Technology,2025-02-09,227.34,231.2,217.27,220.94,4186558092.0,211333913043.0,19.5,2.94,34.0
STK_012626,CRM,Salesforce Inc.,Technology,2025-01-17,225.68,227.99,223.08,224.52,849338844.0,214758260869.0,13.6,1.09,64.3
STK_013873,ACN,Accenture plc,Technology,2025-03-19,320.61,323.9,309.75,317.88,803740302.0,198675000000.0,8.0,4.1,41.4
STK_010471,NFLX,Netflix Inc.,Communication Services,2025-03-11,539.47,565.88,529.99,550.05,12701888394.0,240021818181.0,27.8,1.9,26.3
STK_016860,GS,Goldman Sachs Group Inc.,Financial Services,2025-03-07,376.03,383.62,358.51,369.34,1881848494.0,126353157894.0,29.5,1.82,57.1
STK_009649,CAT,Caterpillar Inc.,Industrials,2025-03-10,234.55,240.71,223.0,227.25,229603484.0,118565217391.0,19.9,0.28,47.5
STK_004692,GE,General Electric Co.,Industrials,2025-02-15,129.26,131.62,124.71,127.57,581217423.0,137383076923.0,30.8,2.94,40.2
STK_008950,AMD,Advanced Micro Devices Inc.,Technology,2025-02-10,151.08,154.9,140.47,144.28,370956374.0,230848000000.0,14.0,3.32,
STK_003019,PEP,PepsiCo Inc.,Consumer Defensive,2025-03-13,171.66,186.79,167.49,183.29,3022866944.0,247980588235.0,22.0,0.04,49.8
STK_006848,GM,General Motors Co.,Consumer Cyclical,2025-02-14,39.94,41.7,39.41,41.41,486174547.0,62115000000.0,36.1,1.23,60.0
STK_015813,MSFT,Microsoft Corporation,Technology,2025-03-12,375.99,388.24,372.57,378.08,1435926355.0,2487368421052.0,14.7,3.68,33.4
STK_006495,UPS,United Parcel Service Inc.,Industrials,2025-03-18,159.13,161.69,153.43,157.63,167630438.0,137926250000.0,16.8,0.12,52.4
STK_011074,NFLX,Netflix Inc.,Communication Services,2025-03-09,554.58,591.53,545.94,574.81,649252183.0,250826181818.0,25.4,2.21,8.0
STK_002059,MA,Mastercard Inc.,Financial Services,2025-02-16,403.94,414.83,392.33,403.86,3428774435.0,403860000000.0,18.1,4.18,48.4
STK_008057,TSLA,Tesla Inc.,Automotive,2025-01-20,220.74,223.19,218.71,221.17,1693663154.0,703722727272.0,32.3,2.77,55.4
STK_015757,HON,Honeywell International Inc.,Industrials,2025-01-11,200.53,206.46,197.61,201.33,4459728041.0,130864500000.0,29.4,3.62,55.5
STK_001415,AVGO,Broadcom Inc.,Technology,2025-01-17,1207.68,1234.4,1135.08,1162.6,3062176801.0,484416666666.0,21.0,3.2,70.9
STK_003199,LIN,Linde plc,Basic Materials,2025-02-01,398.87,405.21,387.51,395.7,321289976.0,197850000000.0,35.5,4.31,64.8
STK_015117,NKE,Nike Inc.,Consumer Cyclical,2025-03-12,98.21,100.29,96.27,98.04,543049025.0,156864000000.0,32.6,4.1,13.5
STK_004473,MU,Micron Technology Inc.,Technology,2025-02-19,83.45,84.71,82.22,83.41,2912805635.0,88316470588.0,28.8,4.44,54.2
STK_005123,PM,Philip Morris International Inc.,Consumer Defensive,2025-02-20,93.24,95.03,88.83,,398732713.0,144505263157.0,20.7,1.74,30.8
STK_011418,MU,Micron Technology Inc.,Technology,2025-02-11,83.33,84.31,80.07,,545317630.0,86887058823.0,14.9,4.01,78.2
STK_003057,CRM,Salesforce Inc.,Technology,2025-02-11,230.88,237.7,223.3,228.34,,218412173913.0,16.9,1.02,50.7
STK_012500,TXN,Texas Instruments Inc.,Technology,2025-01-01,167.7,170.18,153.51,155.28,6399440667.0,141163636363.0,19.9,3.03,35.9
STK_010988,UNH,UnitedHealth Group Inc.,Healthcare,2025-01-22,495.24,500.76,489.18,492.92,586289319.0,443628000000.0,27.4,1.79,62.6
STK_010430,SBUX,Starbucks Corporation,Consumer Cyclical,2025-01-15,93.13,93.87,88.56,90.8,2583142394.0,105136842105.0,20.3,3.76,52.9
STK_010767,MU,Micron Technology Inc.,Technology,2025-02-12,83.62,85.24,80.41,82.66,1404955937.0,87522352941.0,26.4,3.07,63.4
STK_004888,PM,Philip Morris International Inc.,Consumer Defensive,2025-02-23,93.2,93.72,89.73,90.86,361132913.0,143463157894.0,40.7,3.39,27.3
STK_001823,ORCL,Oracle Corporation,Technology,2025-01-19,119.55,132.67,118.15,131.54,1409345938.0,350773333333.0,,3.34,34.2
STK_005562,IBM,International Business Machines Corp.,Technology,2025-02-05,176.62,177.86,172.44,176.87,396292419.0,157217777777.0,31.5,4.36,55.9
STK_011325,ADBE,Adobe Inc.,Technology,2025-02-28,511.74,527.52,503.56,518.69,171841420.0,249370192307.0,24.5,2.73,45.0
STK_015078,F,Ford Motor Co.,Consumer Cyclical,2025-02-09,11.99,12.08,11.0,11.13,6958742723.0,46375000000.0,16.8,4.09,49.7
STK_001306,AMGN,Amgen Inc.,Healthcare,2025-03-12,277.01,284.63,271.07,279.87,150867053.0,149930357142.0,20.0,1.51,41.3
STK_012118,INTC,Intel Corporation,Technology,2025-03-21,40.64,41.65,38.73,39.12,551457951.0,176040000000.0,,1.25,53.4
STK_016826,PEP,PepsiCo Inc.,Consumer Defensive,2025-01-27,169.11,173.22,165.6,168.99,1064520773.0,228633529411.0,11.4,0.49,29.8
STK_007456,BA,Boeing Co.,Industrials,2025-02-17,223.33,224.57,216.9,218.68,4883281764.0,139160000000.0,18.6,2.5,52.1
STK_007651,RTX,RTX Corporation,Industrials,2025-03-08,83.65,84.49,81.1,82.58,1215752400.0,116583529411.0,27.3,3.19,69.2
STK_004161,RTX,RTX Corporation,Industrials,2025-03-22,85.37,86.84,78.17,79.79,665020037.0,112644705882.0,17.7,3.54,38.4
STK_016035,NFLX,Netflix Inc.,Communication Services,2025-02-14,548.84,567.75,536.3,551.41,1334215280.0,240615272727.0,28.9,2.84,57.7
STK_013961,MMM,3M Company,Industrials,2025-03-12,104.42,106.11,101.5,103.22,5016807039.0,58982857142.0,24.9,2.55,66.9
STK_009012,IBM,International Business Machines Corp.,Technology,2025-03-17,179.93,183.53,178.55,181.88,542921242.0,161671111111.0,25.0,2.76,54.7
STK_002453,TXN,Texas Instruments Inc.,Technology,2025-02-01,167.47,170.13,156.67,160.15,1040524809.0,145590909090.0,31.4,3.44,47.8
STK_006408,GE,General Electric Co.,Industrials,2025-02-13,129.63,133.33,125.12,128.65,777570355.0,138546153846.0,23.2,2.82,31.3
STK_004594,GS,Goldman Sachs Group Inc.,Financial Services,2025-01-10,387.49,391.51,369.68,376.46,628028654.0,128788947368.0,33.6,,40.9
